Date,Year,Month,Hour,DA,Imb_Pos,Imb_Neg,aFRR,mFRR
2018-01-17 03:00:00,2018,1,3,15.25,41.43,41.43,,
2018-01-17 04:00:00,2018,1,4,22.39,69.92,69.92,,
2018-01-17 05:00:00,2018,1,5,32.83,89.75999999999999,89.75999999999999,,
2018-01-17 06:00:00,2018,1,6,44.95,106.82,106.82,,
2018-01-17 07:00:00,2018,1,7,47.26,108.93,108.93,,
2018-01-17 08:00:00,2018,1,8,46.39,106.39000000000001,106.39000000000001,,
2018-01-17 09:00:00,2018,1,9,41.9,110.65,110.65,,
2018-01-17 10:00:00,2018,1,10,42.96,105.80000000000001,105.80000000000001,,
2018-01-17 11:00:00,2018,1,11,40.94,82.17999999999999,82.17999999999999,,
2018-01-17 12:00:00,2018,1,12,40.52,83.37,83.37,,
2018-01-17 13:00:00,2018,1,13,41.29,84.59,84.59,,
2018-01-17 14:00:00,2018,1,14,40.41,78.1,78.1,,
2018-01-17 15:00:00,2018,1,15,41.76,83.78,83.78,,
2018-01-17 16:00:00,2018,1,16,46.01,99.73,99.73,,
2018-01-17 17:00:00,2018,1,17,52.22,123.43,123.43,,
2018-01-17 18:00:00,2018,1,18,52.23,110.78999999999999,110.78999999999999,,
2018-01-17 19:00:00,2018,1,19,41.29,94.07,94.07,,
2018-01-17 20:00:00,2018,1,20,39.1,78.28,78.28,,
2018-01-17 21:00:00,2018,1,21,40.76,90.02,90.02,,
2018-01-17 22:00:00,2018,1,22,40.94,76.94,76.94,,
2018-01-17 23:00:00,2018,1,23,19.68,57.300000000000004,57.300000000000004,,
2018-01-18 00:00:00,2018,1,0,16.52,79.97,79.97,,
2018-01-18 01:00:00,2018,1,1,16.35,34.74,34.74,,
2018-01-18 02:00:00,2018,1,2,12.58,42.68,42.68,,
2018-01-18 03:00:00,2018,1,3,7.46,36.08,36.08,,
2018-01-18 04:00:00,2018,1,4,14.96,44.77,44.77,,
2018-01-18 05:00:00,2018,1,5,34.58,76.82000000000001,76.82000000000001,,
2018-01-18 06:00:00,2018,1,6,43.56,98.34,98.34,,
2018-01-18 07:00:00,2018,1,7,45.11,106.08,106.08,,
2018-01-18 08:00:00,2018,1,8,47.51,101.95,101.95,,
2018-01-18 09:00:00,2018,1,9,45.13,98.93,98.93,,
2018-01-18 10:00:00,2018,1,10,43.98,96.46000000000001,96.46000000000001,,
2018-01-18 11:00:00,2018,1,11,38.9,79.25,79.25,,
2018-01-18 12:00:00,2018,1,12,38.69,82.27,82.27,,
2018-01-18 13:00:00,2018,1,13,37.57,75.97,75.97,,
2018-01-18 14:00:00,2018,1,14,36.13,74.24,74.24,,
2018-01-18 15:00:00,2018,1,15,38.41,87.47,87.47,,
2018-01-18 16:00:00,2018,1,16,49.47,124.97,124.97,,
2018-01-18 17:00:00,2018,1,17,52.51,121.87,121.87,,
2018-01-18 18:00:00,2018,1,18,50.09,108.92,108.92,,
2018-01-18 19:00:00,2018,1,19,42.31,80.95,80.95,,
2018-01-18 20:00:00,2018,1,20,37.09,61.69,61.69,,
2018-01-18 21:00:00,2018,1,21,38.25,76.93,76.93,,
2018-01-18 22:00:00,2018,1,22,34.81,84.89,84.89,,
2018-01-18 23:00:00,2018,1,23,31.24,70.53,70.53,,
2018-01-19 00:00:00,2018,1,0,30.25,64.69,64.69,,
2018-01-19 01:00:00,2018,1,1,29.49,64.25,64.25,,
2018-01-19 02:00:00,2018,1,2,29.56,59.96,59.96,,
2018-01-19 03:00:00,2018,1,3,30.02,60.14,60.14,,
2018-01-19 04:00:00,2018,1,4,31.76,89.09,89.09,,
2018-01-19 05:00:00,2018,1,5,40.02,100.03,100.03,,
2018-01-19 06:00:00,2018,1,6,48.96,115.71000000000001,115.71000000000001,,
2018-01-19 07:00:00,2018,1,7,51.94,112.64999999999999,112.64999999999999,,
2018-01-19 08:00:00,2018,1,8,50.92,108.06,108.06,,
2018-01-19 09:00:00,2018,1,9,50.2,110.28,110.28,,
2018-01-19 10:00:00,2018,1,10,47.45,111.53,111.53,,
2018-01-19 11:00:00,2018,1,11,43.51,109.31,109.31,,
2018-01-19 12:00:00,2018,1,12,41.67,81.56,81.56,,
2018-01-19 13:00:00,2018,1,13,39.49,83.25,83.25,,
2018-01-19 14:00:00,2018,1,14,41.78,65.65,65.65,,
2018-01-19 15:00:00,2018,1,15,44.3,73.02000000000001,73.02000000000001,,
2018-01-19 16:00:00,2018,1,16,49.57,96.88999999999999,96.88999999999999,,
2018-01-19 17:00:00,2018,1,17,49.74,81.26,81.26,,
2018-01-19 18:00:00,2018,1,18,44.79,82.46000000000001,82.46000000000001,,
2018-01-19 19:00:00,2018,1,19,39.79,82.69,82.69,,
2018-01-19 20:00:00,2018,1,20,37.84,67.06,67.06,,
2018-01-19 21:00:00,2018,1,21,37.54,81.47999999999999,81.47999999999999,,
2018-01-19 22:00:00,2018,1,22,34.71,77.80000000000001,77.80000000000001,,
2018-01-19 23:00:00,2018,1,23,34.75,61.5,61.5,,
2018-01-20 00:00:00,2018,1,0,30.03,72.88,72.88,,
2018-01-20 01:00:00,2018,1,1,29.33,63.95,63.95,,
2018-01-20 02:00:00,2018,1,2,26.06,54.54,54.54,,
2018-01-20 03:00:00,2018,1,3,25.72,61.39,61.39,,
2018-01-20 04:00:00,2018,1,4,27.5,67.14,67.14,,
2018-01-20 05:00:00,2018,1,5,29.94,76.81,76.81,,
2018-01-20 06:00:00,2018,1,6,32.07,84.31,84.31,,
2018-01-20 07:00:00,2018,1,7,36.86,92.33,92.33,,
2018-01-20 08:00:00,2018,1,8,38.0,96.86,96.86,,
2018-01-20 09:00:00,2018,1,9,42.11,102.22,102.22,,
2018-01-20 10:00:00,2018,1,10,41.82,108.71000000000001,108.71000000000001,,
2018-01-20 11:00:00,2018,1,11,45.48,96.57,96.57,,
2018-01-20 12:00:00,2018,1,12,42.81,106.25,106.25,,
2018-01-20 13:00:00,2018,1,13,39.0,93.27,93.27,,
2018-01-20 14:00:00,2018,1,14,40.01,99.04,99.04,,
2018-01-20 15:00:00,2018,1,15,39.8,99.67,99.67,,
2018-01-20 16:00:00,2018,1,16,44.38,107.69999999999999,107.69999999999999,,
2018-01-20 17:00:00,2018,1,17,49.38,113.33,113.33,,
2018-01-20 18:00:00,2018,1,18,43.98,98.49000000000001,98.49000000000001,,
2018-01-20 19:00:00,2018,1,19,39.16,78.12,78.12,,
2018-01-20 20:00:00,2018,1,20,36.37,71.99000000000001,71.99000000000001,,
2018-01-20 21:00:00,2018,1,21,36.33,85.57,85.57,,
2018-01-20 22:00:00,2018,1,22,33.39,64.09,64.09,,
2018-01-20 23:00:00,2018,1,23,32.07,66.24000000000001,66.24000000000001,,
2018-01-21 00:00:00,2018,1,0,30.57,72.85,72.85,,
2018-01-21 01:00:00,2018,1,1,29.24,69.11,69.11,,
2018-01-21 02:00:00,2018,1,2,27.5,59.14,59.14,,
2018-01-21 03:00:00,2018,1,3,19.99,57.0,57.0,,
2018-01-21 04:00:00,2018,1,4,25.0,56.29,56.29,,
2018-01-21 05:00:00,2018,1,5,28.47,56.96,56.96,,
2018-01-21 06:00:00,2018,1,6,30.78,69.17,69.17,,
2018-01-21 07:00:00,2018,1,7,32.49,69.64,69.64,,
2018-01-21 08:00:00,2018,1,8,35.3,71.77,71.77,,
2018-01-21 09:00:00,2018,1,9,38.88,88.6,88.6,,
2018-01-21 10:00:00,2018,1,10,41.3,92.11,92.11,,
2018-01-21 11:00:00,2018,1,11,42.08,108.01,108.01,,
2018-01-21 12:00:00,2018,1,12,37.77,79.13,79.13,,
2018-01-21 13:00:00,2018,1,13,33.84,65.33000000000001,65.33000000000001,,
2018-01-21 14:00:00,2018,1,14,34.12,59.09,59.09,,
2018-01-21 15:00:00,2018,1,15,35.58,69.68,69.68,,
2018-01-21 16:00:00,2018,1,16,35.77,98.88,98.88,,
2018-01-21 17:00:00,2018,1,17,48.08,123.68,123.68,,
2018-01-21 18:00:00,2018,1,18,46.27,91.21,91.21,,
2018-01-21 19:00:00,2018,1,19,40.9,84.21,84.21,,
2018-01-21 20:00:00,2018,1,20,33.36,53.28,53.28,,
2018-01-21 21:00:00,2018,1,21,32.97,69.4,69.4,,
2018-01-21 22:00:00,2018,1,22,30.99,51.260000000000005,51.260000000000005,,
2018-01-21 23:00:00,2018,1,23,27.06,55.72,55.72,,
2018-01-22 00:00:00,2018,1,0,20.0,44.3,44.3,,
2018-01-22 01:00:00,2018,1,1,16.22,28.05,28.05,,
2018-01-22 02:00:00,2018,1,2,12.5,22.42,22.42,,
2018-01-22 03:00:00,2018,1,3,7.59,8.83,8.83,,
2018-01-22 04:00:00,2018,1,4,21.12,62.24,62.24,,
2018-01-22 05:00:00,2018,1,5,33.08,70.7,70.7,,
2018-01-22 06:00:00,2018,1,6,42.95,102.94,102.94,,
2018-01-22 07:00:00,2018,1,7,45.06,100.94,100.94,,
2018-01-22 08:00:00,2018,1,8,46.44,95.6,95.6,,
2018-01-22 09:00:00,2018,1,9,45.49,93.31,93.31,,
2018-01-22 10:00:00,2018,1,10,48.39,107.16,107.16,,
2018-01-22 11:00:00,2018,1,11,47.0,100.94,100.94,,
2018-01-22 12:00:00,2018,1,12,47.39,102.7,102.7,,
2018-01-22 13:00:00,2018,1,13,46.34,103.73,103.73,,
2018-01-22 14:00:00,2018,1,14,43.94,72.55000000000001,72.55000000000001,,
2018-01-22 15:00:00,2018,1,15,43.65,103.01,103.01,,
2018-01-22 16:00:00,2018,1,16,49.5,98.95,98.95,,
2018-01-22 17:00:00,2018,1,17,51.0,111.37,111.37,,
2018-01-22 18:00:00,2018,1,18,48.05,105.52,105.52,,
2018-01-22 19:00:00,2018,1,19,42.82,86.4,86.4,,
2018-01-22 20:00:00,2018,1,20,38.99,71.07999999999998,71.07999999999998,,
2018-01-22 21:00:00,2018,1,21,37.99,75.32000000000001,75.32000000000001,,
2018-01-22 22:00:00,2018,1,22,35.84,73.23,73.23,,
2018-01-22 23:00:00,2018,1,23,34.2,74.28999999999999,74.28999999999999,,
2018-01-23 00:00:00,2018,1,0,32.52,66.0,66.0,,
2018-01-23 01:00:00,2018,1,1,31.54,61.510000000000005,61.510000000000005,,
2018-01-23 02:00:00,2018,1,2,30.38,35.14,35.14,,
2018-01-23 03:00:00,2018,1,3,30.97,28.18,28.18,,
2018-01-23 04:00:00,2018,1,4,32.48,32.34,32.34,,
2018-01-23 05:00:00,2018,1,5,40.0,85.38,85.38,,
2018-01-23 06:00:00,2018,1,6,48.93,96.02,96.02,,
2018-01-23 07:00:00,2018,1,7,52.74,105.48,105.48,,
2018-01-23 08:00:00,2018,1,8,50.79,93.38999999999999,93.38999999999999,,
2018-01-23 09:00:00,2018,1,9,48.2,74.47,74.47,,
2018-01-23 10:00:00,2018,1,10,44.91,66.84,66.84,,
2018-01-23 11:00:00,2018,1,11,41.94,76.24,76.24,,
2018-01-23 12:00:00,2018,1,12,41.83,86.29,86.29,,
2018-01-23 13:00:00,2018,1,13,39.0,84.5,84.5,,
2018-01-23 14:00:00,2018,1,14,37.5,75.0,75.0,,
2018-01-23 15:00:00,2018,1,15,35.63,58.379999999999995,58.379999999999995,,
2018-01-23 16:00:00,2018,1,16,40.94,93.9,93.9,,
2018-01-23 17:00:00,2018,1,17,42.9,74.28,74.28,,
2018-01-23 18:00:00,2018,1,18,40.97,69.12,69.12,,
2018-01-23 19:00:00,2018,1,19,36.48,57.03,57.03,,
2018-01-23 20:00:00,2018,1,20,31.31,52.15,52.15,,
2018-01-23 21:00:00,2018,1,21,30.31,49.47,49.47,,
2018-01-23 22:00:00,2018,1,22,24.35,22.97,22.97,,
2018-01-23 23:00:00,2018,1,23,21.22,61.79,61.79,,
2018-01-24 00:00:00,2018,1,0,19.79,45.63,45.63,,
2018-01-24 01:00:00,2018,1,1,12.94,27.96,27.96,,
2018-01-24 02:00:00,2018,1,2,11.4,33.6,33.6,,
2018-01-24 03:00:00,2018,1,3,11.23,31.150000000000002,31.150000000000002,,
2018-01-24 04:00:00,2018,1,4,16.74,34.18,34.18,,
2018-01-24 05:00:00,2018,1,5,28.92,62.21000000000001,62.21000000000001,,
2018-01-24 06:00:00,2018,1,6,42.49,87.61,87.61,,
2018-01-24 07:00:00,2018,1,7,45.58,82.77,82.77,,
2018-01-24 08:00:00,2018,1,8,43.52,88.85,88.85,,
2018-01-24 09:00:00,2018,1,9,39.91,81.91999999999999,81.91999999999999,,
2018-01-24 10:00:00,2018,1,10,37.92,75.84,75.84,,
2018-01-24 11:00:00,2018,1,11,36.84,70.64000000000001,70.64000000000001,,
2018-01-24 12:00:00,2018,1,12,35.73,61.14,61.14,,
2018-01-24 13:00:00,2018,1,13,31.33,60.75,60.75,,
2018-01-24 14:00:00,2018,1,14,29.45,39.370000000000005,39.370000000000005,,
2018-01-24 15:00:00,2018,1,15,31.32,41.480000000000004,41.480000000000004,,
2018-01-24 16:00:00,2018,1,16,34.53,48.42,48.42,,
2018-01-24 17:00:00,2018,1,17,43.72,58.29,58.29,,
2018-01-24 18:00:00,2018,1,18,41.33,52.239999999999995,52.239999999999995,,
2018-01-24 19:00:00,2018,1,19,30.89,47.04,47.04,,
2018-01-24 20:00:00,2018,1,20,24.64,19.09,19.09,,
2018-01-24 21:00:00,2018,1,21,23.53,45.36,45.36,,
2018-01-24 22:00:00,2018,1,22,19.81,65.02,65.02,,
2018-01-24 23:00:00,2018,1,23,12.22,34.72,34.72,,
2018-01-25 00:00:00,2018,1,0,13.14,17.759999999999998,17.759999999999998,,
2018-01-25 01:00:00,2018,1,1,10.31,36.95,36.95,,
2018-01-25 02:00:00,2018,1,2,9.03,35.54,35.54,,
2018-01-25 03:00:00,2018,1,3,8.76,41.04,41.04,,
2018-01-25 04:00:00,2018,1,4,14.24,51.84,51.84,,
2018-01-25 05:00:00,2018,1,5,29.54,70.63,70.63,,
2018-01-25 06:00:00,2018,1,6,40.94,100.88,100.88,,
2018-01-25 07:00:00,2018,1,7,41.3,109.84,109.84,,
2018-01-25 08:00:00,2018,1,8,40.09,80.18,80.18,,
2018-01-25 09:00:00,2018,1,9,39.76,83.56,83.56,,
2018-01-25 10:00:00,2018,1,10,39.84,82.7,82.7,,
2018-01-25 11:00:00,2018,1,11,40.83,93.41,93.41,,
2018-01-25 12:00:00,2018,1,12,41.13,115.02000000000001,115.02000000000001,,
2018-01-25 13:00:00,2018,1,13,43.98,115.95,115.95,,
2018-01-25 14:00:00,2018,1,14,45.29,121.39,121.39,,
2018-01-25 15:00:00,2018,1,15,45.47,122.72,122.72,,
2018-01-25 16:00:00,2018,1,16,49.37,122.06,122.06,,
2018-01-25 17:00:00,2018,1,17,53.23,103.1,103.1,,
2018-01-25 18:00:00,2018,1,18,49.93,94.56,94.56,,
2018-01-25 19:00:00,2018,1,19,43.71,80.92,80.92,,
2018-01-25 20:00:00,2018,1,20,38.98,66.27,66.27,,
2018-01-25 21:00:00,2018,1,21,38.62,74.87,74.87,,
2018-01-25 22:00:00,2018,1,22,35.31,68.19,68.19,,
2018-01-25 23:00:00,2018,1,23,37.23,75.35,75.35,,
2018-01-26 00:00:00,2018,1,0,35.03,73.44,73.44,,
2018-01-26 01:00:00,2018,1,1,34.1,64.03999999999999,64.03999999999999,,
2018-01-26 02:00:00,2018,1,2,33.01,62.41,62.41,,
2018-01-26 03:00:00,2018,1,3,32.8,61.67,61.67,,
2018-01-26 04:00:00,2018,1,4,34.9,63.76,63.76,,
2018-01-26 05:00:00,2018,1,5,39.91,85.03999999999999,85.03999999999999,,
2018-01-26 06:00:00,2018,1,6,51.27,104.84,104.84,,
2018-01-26 07:00:00,2018,1,7,54.72,116.35,116.35,,
2018-01-26 08:00:00,2018,1,8,54.52,109.03999999999999,109.03999999999999,,
2018-01-26 09:00:00,2018,1,9,54.02,108.24000000000001,108.24000000000001,,
2018-01-26 10:00:00,2018,1,10,53.18,105.46000000000001,105.46000000000001,,
2018-01-26 11:00:00,2018,1,11,50.23,101.02000000000001,101.02000000000001,,
2018-01-26 12:00:00,2018,1,12,49.2,98.07000000000001,98.07000000000001,,
2018-01-26 13:00:00,2018,1,13,48.96,100.26,100.26,,
2018-01-26 14:00:00,2018,1,14,48.25,102.74,102.74,,
2018-01-26 15:00:00,2018,1,15,48.25,100.86,100.86,,
2018-01-26 16:00:00,2018,1,16,51.15,130.98,130.98,,
2018-01-26 17:00:00,2018,1,17,54.7,122.41,122.41,,
2018-01-26 18:00:00,2018,1,18,52.09,103.11,103.11,,
2018-01-26 19:00:00,2018,1,19,46.0,92.41,92.41,,
2018-01-26 20:00:00,2018,1,20,40.44,65.37,65.37,,
2018-01-26 21:00:00,2018,1,21,40.43,82.21,82.21,,
2018-01-26 22:00:00,2018,1,22,39.0,89.68,89.68,,
2018-01-26 23:00:00,2018,1,23,36.81,106.72999999999999,106.72999999999999,,
2018-01-27 00:00:00,2018,1,0,33.8,72.97999999999999,72.97999999999999,,
2018-01-27 01:00:00,2018,1,1,32.87,70.97,70.97,,
2018-01-27 02:00:00,2018,1,2,32.53,69.08000000000001,69.08000000000001,,
2018-01-27 03:00:00,2018,1,3,32.53,66.81,66.81,,
2018-01-27 04:00:00,2018,1,4,31.79,66.03,66.03,,
2018-01-27 05:00:00,2018,1,5,32.51,66.77,66.77,,
2018-01-27 06:00:00,2018,1,6,34.65,89.45,89.45,,
2018-01-27 07:00:00,2018,1,7,43.45,94.71,94.71,,
2018-01-27 08:00:00,2018,1,8,47.19,97.76,97.76,,
2018-01-27 09:00:00,2018,1,9,47.04,99.52,99.52,,
2018-01-27 10:00:00,2018,1,10,43.93,97.66,97.66,,
2018-01-27 11:00:00,2018,1,11,41.92,96.35000000000001,96.35000000000001,,
2018-01-27 12:00:00,2018,1,12,38.06,98.42,98.42,,
2018-01-27 13:00:00,2018,1,13,32.5,86.89,86.89,,
2018-01-27 14:00:00,2018,1,14,32.1,77.64,77.64,,
2018-01-27 15:00:00,2018,1,15,32.06,71.83,71.83,,
2018-01-27 16:00:00,2018,1,16,37.0,104.54,104.54,,
2018-01-27 17:00:00,2018,1,17,39.7,106.05,106.05,,
2018-01-27 18:00:00,2018,1,18,35.66,88.66,88.66,,
2018-01-27 19:00:00,2018,1,19,39.11,85.97999999999999,85.97999999999999,,
2018-01-27 20:00:00,2018,1,20,31.47,62.94,62.94,,
2018-01-27 21:00:00,2018,1,21,36.29,92.12,92.12,,
2018-01-27 22:00:00,2018,1,22,37.96,87.88,87.88,,
2018-01-27 23:00:00,2018,1,23,36.6,64.42,64.42,,
2018-01-28 00:00:00,2018,1,0,28.64,39.650000000000006,39.650000000000006,,
2018-01-28 01:00:00,2018,1,1,26.58,49.89,49.89,,
2018-01-28 02:00:00,2018,1,2,14.61,22.509999999999998,22.509999999999998,,
2018-01-28 03:00:00,2018,1,3,14.97,12.0,12.0,,
2018-01-28 04:00:00,2018,1,4,13.01,20.150000000000002,20.150000000000002,,
2018-01-28 05:00:00,2018,1,5,9.25,18.5,18.5,,
2018-01-28 06:00:00,2018,1,6,11.45,36.21,36.21,,
2018-01-28 07:00:00,2018,1,7,17.2,56.69,56.69,,
2018-01-28 08:00:00,2018,1,8,27.12,72.21,72.21,,
2018-01-28 09:00:00,2018,1,9,30.57,84.82000000000001,84.82000000000001,,
2018-01-28 10:00:00,2018,1,10,27.4,94.91999999999999,94.91999999999999,,
2018-01-28 11:00:00,2018,1,11,27.19,82.61,82.61,,
2018-01-28 12:00:00,2018,1,12,24.92,56.120000000000005,56.120000000000005,,
2018-01-28 13:00:00,2018,1,13,20.64,42.1,42.1,,
2018-01-28 14:00:00,2018,1,14,15.43,37.02,37.02,,
2018-01-28 15:00:00,2018,1,15,14.81,31.479999999999997,31.479999999999997,,
2018-01-28 16:00:00,2018,1,16,23.12,62.0,62.0,,
2018-01-28 17:00:00,2018,1,17,35.87,84.19,84.19,,
2018-01-28 18:00:00,2018,1,18,40.77,96.53999999999999,96.53999999999999,,
2018-01-28 19:00:00,2018,1,19,35.78,78.44,78.44,,
2018-01-28 20:00:00,2018,1,20,32.4,65.58,65.58,,
2018-01-28 21:00:00,2018,1,21,33.7,67.4,67.4,,
2018-01-28 22:00:00,2018,1,22,35.91,59.02,59.02,,
2018-01-28 23:00:00,2018,1,23,28.59,45.04,45.04,,
2018-01-29 00:00:00,2018,1,0,28.25,25.979999999999997,25.979999999999997,,
2018-01-29 01:00:00,2018,1,1,23.19,52.83,52.83,,
2018-01-29 02:00:00,2018,1,2,14.39,29.009999999999998,29.009999999999998,,
2018-01-29 03:00:00,2018,1,3,10.01,20.020000000000003,20.020000000000003,,
2018-01-29 04:00:00,2018,1,4,19.44,50.33,50.33,,
2018-01-29 05:00:00,2018,1,5,33.46,120.12,120.12,,
2018-01-29 06:00:00,2018,1,6,49.53,124.78,124.78,,
2018-01-29 07:00:00,2018,1,7,49.12,125.65,125.65,,
2018-01-29 08:00:00,2018,1,8,50.18,121.71000000000001,121.71000000000001,,
2018-01-29 09:00:00,2018,1,9,49.44,102.98,102.98,,
2018-01-29 10:00:00,2018,1,10,47.4,103.49000000000001,103.49000000000001,,
2018-01-29 11:00:00,2018,1,11,43.22,107.22,107.22,,
2018-01-29 12:00:00,2018,1,12,38.92,99.03,99.03,,
2018-01-29 13:00:00,2018,1,13,38.21,99.69,99.69,,
2018-01-29 14:00:00,2018,1,14,36.23,95.88,95.88,,
2018-01-29 15:00:00,2018,1,15,36.28,100.53,100.53,,
2018-01-29 16:00:00,2018,1,16,38.4,116.28,116.28,,
2018-01-29 17:00:00,2018,1,17,46.63,125.64,125.64,,
2018-01-29 18:00:00,2018,1,18,49.99,111.07,111.07,,
2018-01-29 19:00:00,2018,1,19,41.32,105.62,105.62,,
2018-01-29 20:00:00,2018,1,20,36.69,98.23,98.23,,
2018-01-29 21:00:00,2018,1,21,34.0,106.89000000000001,106.89000000000001,,
2018-01-29 22:00:00,2018,1,22,40.95,98.56,98.56,,
2018-01-29 23:00:00,2018,1,23,31.84,63.82,63.82,,
2018-01-30 00:00:00,2018,1,0,30.61,65.73,65.73,,
2018-01-30 01:00:00,2018,1,1,27.26,59.779999999999994,59.779999999999994,,
2018-01-30 02:00:00,2018,1,2,19.95,22.82,22.82,,
2018-01-30 03:00:00,2018,1,3,18.95,17.72,17.72,,
2018-01-30 04:00:00,2018,1,4,29.84,80.63,80.63,,
2018-01-30 05:00:00,2018,1,5,38.9,79.63999999999999,79.63999999999999,,
2018-01-30 06:00:00,2018,1,6,45.97,118.82,118.82,,
2018-01-30 07:00:00,2018,1,7,49.92,120.19,120.19,,
2018-01-30 08:00:00,2018,1,8,49.59,99.44,99.44,,
2018-01-30 09:00:00,2018,1,9,46.95,95.36,95.36,,
2018-01-30 10:00:00,2018,1,10,45.05,87.74,87.74,,
2018-01-30 11:00:00,2018,1,11,43.36,90.68,90.68,,
2018-01-30 12:00:00,2018,1,12,41.25,84.94,84.94,,
2018-01-30 13:00:00,2018,1,13,39.98,79.53,79.53,,
2018-01-30 14:00:00,2018,1,14,41.92,83.84,83.84,,
2018-01-30 15:00:00,2018,1,15,44.95,89.9,89.9,,
2018-01-30 16:00:00,2018,1,16,52.39,113.55,113.55,,
2018-01-30 17:00:00,2018,1,17,57.97,96.13999999999999,96.13999999999999,,
2018-01-30 18:00:00,2018,1,18,53.78,103.22999999999999,103.22999999999999,,
2018-01-30 19:00:00,2018,1,19,44.98,78.74000000000001,78.74000000000001,,
2018-01-30 20:00:00,2018,1,20,38.97,62.81,62.81,,
2018-01-30 21:00:00,2018,1,21,38.53,69.59,69.59,,
2018-01-30 22:00:00,2018,1,22,35.82,61.68000000000001,61.68000000000001,,
2018-01-30 23:00:00,2018,1,23,33.66,53.82,53.82,,
2018-01-31 00:00:00,2018,1,0,29.93,60.04,60.04,,
2018-01-31 01:00:00,2018,1,1,27.37,40.589999999999996,40.589999999999996,,
2018-01-31 02:00:00,2018,1,2,19.53,21.94,21.94,,
2018-01-31 03:00:00,2018,1,3,20.7,19.060000000000002,19.060000000000002,,
2018-01-31 04:00:00,2018,1,4,26.39,33.91,33.91,,
2018-01-31 05:00:00,2018,1,5,31.74,65.12,65.12,,
2018-01-31 06:00:00,2018,1,6,35.53,69.98,69.98,,
2018-01-31 07:00:00,2018,1,7,37.37,67.98,67.98,,
2018-01-31 08:00:00,2018,1,8,35.04,70.08000000000001,70.08000000000001,,
2018-01-31 09:00:00,2018,1,9,34.31,68.62,68.62,,
2018-01-31 10:00:00,2018,1,10,35.76,72.83,72.83,,
2018-01-31 11:00:00,2018,1,11,33.43,73.84,73.84,,
2018-01-31 12:00:00,2018,1,12,32.94,79.21,79.21,,
2018-01-31 13:00:00,2018,1,13,32.0,74.63,74.63,,
2018-01-31 14:00:00,2018,1,14,36.0,71.83,71.83,,
2018-01-31 15:00:00,2018,1,15,32.47,73.44999999999999,73.44999999999999,,
2018-01-31 16:00:00,2018,1,16,34.93,82.9,82.9,,
2018-01-31 17:00:00,2018,1,17,43.14,79.91,79.91,,
2018-01-31 18:00:00,2018,1,18,44.95,91.26,91.26,,
2018-01-31 19:00:00,2018,1,19,37.42,81.74,81.74,,
2018-01-31 20:00:00,2018,1,20,34.0,66.47,66.47,,
2018-01-31 21:00:00,2018,1,21,33.64,68.0,68.0,,
2018-01-31 22:00:00,2018,1,22,33.33,65.63,65.63,,
2018-01-31 23:00:00,2018,1,23,28.6,48.83,48.83,,
2018-02-01 00:00:00,2018,2,0,25.37,55.989999999999995,55.989999999999995,,
2018-02-01 01:00:00,2018,2,1,25.17,54.36,54.36,,
2018-02-01 02:00:00,2018,2,2,21.92,59.45,59.45,,
2018-02-01 03:00:00,2018,2,3,22.79,52.0,52.0,,
2018-02-01 04:00:00,2018,2,4,26.21,56.150000000000006,56.150000000000006,,
2018-02-01 05:00:00,2018,2,5,32.8,109.1,109.1,,
2018-02-01 06:00:00,2018,2,6,47.72,116.98,116.98,,
2018-02-01 07:00:00,2018,2,7,47.91,121.6,121.6,,
2018-02-01 08:00:00,2018,2,8,47.56,116.65,116.65,,
2018-02-01 09:00:00,2018,2,9,48.59,113.5,113.5,,
2018-02-01 10:00:00,2018,2,10,47.39,102.32,102.32,,
2018-02-01 11:00:00,2018,2,11,45.86,104.47,104.47,,
2018-02-01 12:00:00,2018,2,12,45.2,101.21000000000001,101.21000000000001,,
2018-02-01 13:00:00,2018,2,13,46.88,93.28,93.28,,
2018-02-01 14:00:00,2018,2,14,40.1,82.4,82.4,,
2018-02-01 15:00:00,2018,2,15,43.05,73.84,73.84,,
2018-02-01 16:00:00,2018,2,16,46.32,74.27000000000001,74.27000000000001,,
2018-02-01 17:00:00,2018,2,17,50.45,89.35,89.35,,
2018-02-01 18:00:00,2018,2,18,49.26,103.65,103.65,,
2018-02-01 19:00:00,2018,2,19,42.99,43.58,43.58,,
2018-02-01 20:00:00,2018,2,20,36.95,56.43,56.43,,
2018-02-01 21:00:00,2018,2,21,39.14,74.6,74.6,,
2018-02-01 22:00:00,2018,2,22,37.97,73.96000000000001,73.96000000000001,,
2018-02-01 23:00:00,2018,2,23,32.45,54.43,54.43,,
2018-02-02 00:00:00,2018,2,0,31.8,64.71000000000001,64.71000000000001,,
2018-02-02 01:00:00,2018,2,1,31.23,58.620000000000005,58.620000000000005,,
2018-02-02 02:00:00,2018,2,2,29.74,56.58,56.58,,
2018-02-02 03:00:00,2018,2,3,30.1,49.57,49.57,,
2018-02-02 04:00:00,2018,2,4,33.24,65.67999999999999,65.67999999999999,,
2018-02-02 05:00:00,2018,2,5,37.4,104.43,104.43,,
2018-02-02 06:00:00,2018,2,6,45.79,113.44,113.44,,
2018-02-02 07:00:00,2018,2,7,49.23,116.14999999999999,116.14999999999999,,
2018-02-02 08:00:00,2018,2,8,48.48,114.57,114.57,,
2018-02-02 09:00:00,2018,2,9,48.76,91.75,91.75,,
